,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
5326,12.85,Low Fat,0.108412059,Fruits and Vegetables,233.2642,Medium,Tier 2,Supermarket Type1,2002
5327,7.975,Low Fat,0.053930934,Baking Goods,82.325,Small,Tier 2,Supermarket Type1,2004
5328,10.895,Regular,0.053930934,Frozen Foods,144.8102,Small,Tier 1,Supermarket Type1,1997
5329,9.17,Low Fat,0.102978817,Baking Goods,144.947,Small,Tier 1,Supermarket Type1,1997
5330,16.2,Low Fat,0.105498192,Canned,101.47,Medium,Tier 3,Grocery Store,1998
5331,14.65,Low Fat,0.171355643,Fruits and Vegetables,47.6692,Small,Tier 2,Supermarket Type1,2004
5332,12.857645184135976,Low Fat,0.053930934,Frozen Foods,102.5016,Small,Tier 1,Grocery Store,1985
5333,6.985,Regular,0.137926458,Meat,184.7608,Medium,Tier 3,Supermarket Type2,2009
5334,17.7,Low Fat,0.053930934,Fruits and Vegetables,115.0834,Medium,Tier 2,Supermarket Type1,2002
5335,16.1,Regular,0.053930934,Frozen Foods,35.1558,Medium,Tier 2,Supermarket Type1,2007
5336,14.75,Low Fat,0.053930934,Health and Hygiene,237.2906,Medium,Tier 2,Supermarket Type1,2007
5337,12.15,Low Fat,0.053930934,Others,124.473,Medium,Tier 1,Supermarket Type1,1999
5338,12.857645184135976,Low Fat,0.142393355,Others,36.419,Small,Tier 1,Grocery Store,1985
5339,18.5,Low Fat,0.053930934,Meat,89.1172,Medium,Tier 2,Supermarket Type1,2002
5340,12.15,Low Fat,0.053930934,Frozen Foods,211.2928,Medium,Tier 2,Supermarket Type1,2007
5341,16.1,Regular,0.159698192,Frozen Foods,32.0558,Small,Tier 2,Supermarket Type1,2004
5342,20.6,Regular,0.053930934,Dairy,212.9244,Medium,Tier 3,Supermarket Type2,2009
5343,17.6,Low Fat,0.074522745,Household,228.801,Medium,Tier 1,Supermarket Type1,1999
5344,12.857645184135976,Regular,0.145200948,Frozen Foods,35.4558,Small,Tier 1,Grocery Store,1985
5345,5.98,Low Fat,0.053930934,Fruits and Vegetables,146.1418,Medium,Tier 2,Supermarket Type1,2002
5346,13.5,Low Fat,0.094366079,Soft Drinks,190.9872,Medium,Tier 1,Supermarket Type1,1999
5347,12.85,Low Fat,0.121702394,Snack Foods,42.7428,Small,Tier 2,Supermarket Type1,2004
5348,13.6,Low Fat,0.117613212,Snack Foods,194.2136,Small,Tier 2,Supermarket Type1,2004
5349,9.8,Regular,0.053930934,Baking Goods,35.9874,Small,Tier 2,Supermarket Type1,2004
5350,15.0,Low Fat,0.058485617,Snack Foods,44.7744,Medium,Tier 1,Supermarket Type1,1999
5351,12.857645184135976,Low Fat,0.053930934,Household,177.837,Medium,Tier 3,Supermarket Type3,1985
5352,12.857645184135976,Regular,0.087894475,Snack Foods,121.173,Medium,Tier 3,Supermarket Type3,1985
5353,16.35,Low Fat,0.113953562,Fruits and Vegetables,198.2426,Medium,Tier 3,Grocery Store,1998
5354,12.857645184135976,Low Fat,0.198316649,Baking Goods,54.3956,Small,Tier 1,Grocery Store,1985
5355,7.05,Low Fat,0.084949955,Snack Foods,109.7912,Small,Tier 2,Supermarket Type1,2004
5356,20.1,Regular,0.054549098,Fruits and Vegetables,193.782,High,Tier 3,Supermarket Type1,1987
5357,19.6,Low Fat,0.094545236,Household,254.7698,Medium,Tier 3,Supermarket Type2,2009
5358,16.35,Regular,0.062359467,Fruits and Vegetables,224.0062,High,Tier 3,Supermarket Type1,1987
5359,13.15,Low Fat,0.092811105,Household,159.7604,Medium,Tier 1,Supermarket Type1,1999
5360,12.65,Regular,0.156679617,Fruits and Vegetables,238.8538,Medium,Tier 3,Supermarket Type2,2009
5361,14.5,Regular,0.09735225,Snack Foods,160.7262,Medium,Tier 1,Supermarket Type1,1999
5362,17.75,Low Fat,0.076113671,Baking Goods,111.4544,Medium,Tier 2,Supermarket Type1,2002
5363,14.0,Low Fat,0.053930934,Baking Goods,104.0332,Medium,Tier 2,Supermarket Type1,2002
5364,12.857645184135976,Low Fat,0.114771298,Frozen Foods,93.9094,Medium,Tier 3,Supermarket Type3,1985
5365,9.895,Regular,0.053930934,Frozen Foods,261.7278,Small,Tier 1,Supermarket Type1,1997
5366,10.195,Low Fat,0.211539389,Canned,110.9886,Medium,Tier 3,Grocery Store,1998
5367,18.25,Low Fat,0.053930934,Hard Drinks,174.208,Medium,Tier 3,Supermarket Type2,2009
5368,6.4,Low Fat,0.141860161,Frozen Foods,41.0796,Medium,Tier 3,Grocery Store,1998
5369,5.88,Low Fat,0.053930934,Frozen Foods,154.2998,Small,Tier 1,Supermarket Type1,1997
5370,6.895,Low Fat,0.053930934,Meat,143.8812,High,Tier 3,Supermarket Type1,1987
5371,20.5,Low Fat,0.142370445,Starchy Foods,90.6172,Medium,Tier 3,Supermarket Type2,2009
5372,14.8,Low Fat,0.13564792,Meat,190.8846,Medium,Tier 3,Grocery Store,1998
5373,17.75,Low Fat,0.053930934,Fruits and Vegetables,158.6262,Medium,Tier 1,Supermarket Type1,1999
5374,18.6,Regular,0.28701714,Meat,48.8376,Medium,Tier 3,Grocery Store,1998
5375,12.5,Low Fat,0.053930934,Fruits and Vegetables,104.999,Medium,Tier 2,Supermarket Type1,2002
5376,19.0,Regular,0.065621523,Fruits and Vegetables,186.5214,Small,Tier 2,Supermarket Type1,2004
5377,8.26,Regular,0.053930934,Soft Drinks,125.073,Medium,Tier 3,Supermarket Type2,2009
5378,9.06,Low Fat,0.053930934,Others,213.756,Small,Tier 1,Supermarket Type1,1997
5379,9.195,Low Fat,0.115353642,Frozen Foods,58.9246,Medium,Tier 3,Supermarket Type2,2009
5380,12.857645184135976,Low Fat,0.110901004,Snack Foods,155.0998,Medium,Tier 3,Supermarket Type3,1985
5381,5.945,Low Fat,0.093214866,Household,129.1652,Medium,Tier 2,Supermarket Type1,2002
5382,12.857645184135976,Regular,0.053930934,Breads,84.5908,Medium,Tier 3,Supermarket Type3,1985
5383,13.35,Regular,0.053930934,Canned,207.3638,Medium,Tier 1,Supermarket Type1,1999
5384,12.65,Regular,0.07603021,Frozen Foods,189.0846,Small,Tier 2,Supermarket Type1,2004
5385,12.15,Regular,0.053930934,Meat,181.695,Medium,Tier 3,Supermarket Type2,2009
5386,12.857645184135976,Regular,0.133144259,Frozen Foods,190.8846,Small,Tier 1,Grocery Store,1985
5387,20.85,Low Fat,0.053930934,Baking Goods,180.066,Medium,Tier 3,Supermarket Type2,2009
5388,18.25,Low Fat,0.053930934,Frozen Foods,224.1062,Medium,Tier 3,Supermarket Type2,2009
5389,11.3,Regular,0.066865326,Frozen Foods,260.1962,Medium,Tier 2,Supermarket Type1,2002
5390,17.6,Low Fat,0.053930934,Health and Hygiene,237.359,Medium,Tier 2,Supermarket Type1,2002
5391,5.88,Regular,0.053930934,Frozen Foods,101.799,Medium,Tier 3,Supermarket Type2,2009
5392,12.857645184135976,Regular,0.132630345,Baking Goods,263.8568,Small,Tier 1,Grocery Store,1985
5393,21.25,Low Fat,0.053930934,Meat,184.6608,Medium,Tier 2,Supermarket Type1,2002
5394,20.2,Regular,0.121254236,Snack Foods,94.5752,Small,Tier 1,Supermarket Type1,1997
5395,9.8,Regular,0.063764099,Fruits and Vegetables,113.8492,High,Tier 3,Supermarket Type1,1987
5396,16.6,Low Fat,0.136286138,Hard Drinks,171.4422,Medium,Tier 3,Supermarket Type2,2009
5397,12.857645184135976,Regular,0.164391573,Fruits and Vegetables,62.8194,Small,Tier 1,Grocery Store,1985
5398,7.035,Low Fat,0.053930934,Frozen Foods,262.791,Medium,Tier 2,Supermarket Type1,2002
5399,7.93,Low Fat,0.053930934,Frozen Foods,121.8414,Small,Tier 1,Supermarket Type1,1997
5400,15.5,Low Fat,0.053930934,Soft Drinks,41.377,Medium,Tier 2,Supermarket Type1,2007
5401,12.857645184135976,Regular,0.067624438,Dairy,120.944,Medium,Tier 3,Supermarket Type3,1985
5402,12.35,Regular,0.186236236,Baking Goods,78.7328,Medium,Tier 2,Supermarket Type1,2002
5403,12.857645184135976,Regular,0.053930934,Snack Foods,96.4068,Medium,Tier 3,Supermarket Type3,1985
5404,12.857645184135976,Regular,0.099780431,Fruits and Vegetables,225.2088,Small,Tier 1,Grocery Store,1985
5405,8.235,Low Fat,0.053930934,Health and Hygiene,183.795,Medium,Tier 2,Supermarket Type1,2002
5406,6.675,Low Fat,0.053930934,Snack Foods,92.6462,Medium,Tier 2,Supermarket Type1,2002
5407,6.55,Regular,0.053930934,Breads,156.5288,High,Tier 3,Supermarket Type1,1987
5408,13.5,Low Fat,0.072965144,Household,160.692,Medium,Tier 3,Supermarket Type2,2009
5409,6.86,Low Fat,0.053930934,Household,227.801,Small,Tier 2,Supermarket Type1,2004
5410,9.8,Regular,0.063946629,Fruits and Vegetables,116.6492,Medium,Tier 2,Supermarket Type1,2002
5411,14.3,Regular,0.053930934,Baking Goods,98.1726,Medium,Tier 3,Supermarket Type2,2009
5412,19.35,Low Fat,0.053930934,Fruits and Vegetables,169.2474,Medium,Tier 2,Supermarket Type1,2007
5413,9.3,Low Fat,0.053930934,Dairy,250.6092,High,Tier 3,Supermarket Type1,1987
5414,12.857645184135976,Low Fat,0.053930934,Baking Goods,149.7708,Small,Tier 1,Grocery Store,1985
5415,4.805,Regular,0.053930934,Dairy,126.2704,Medium,Tier 3,Supermarket Type2,2009
5416,12.857645184135976,Regular,0.053930934,Meat,248.6408,Medium,Tier 3,Supermarket Type3,1985
5417,14.5,Regular,0.059160135,Fruits and Vegetables,170.7448,Medium,Tier 2,Supermarket Type1,2007
5418,15.35,Low Fat,0.096379585,Soft Drinks,196.5768,Small,Tier 2,Supermarket Type1,2004
5419,21.1,Low Fat,0.053930934,Household,143.3786,Small,Tier 1,Supermarket Type1,1997
5420,12.857645184135976,Low Fat,0.053930934,Household,128.3678,Medium,Tier 3,Supermarket Type3,1985
5421,19.5,Low Fat,0.082536604,Canned,177.2002,Small,Tier 2,Supermarket Type1,2004
5422,6.03,Low Fat,0.053930934,Dairy,178.1028,High,Tier 3,Supermarket Type1,1987
5423,20.7,Low Fat,0.170152831,Canned,182.6266,Medium,Tier 2,Supermarket Type1,2002
5424,16.5,Low Fat,0.073827748,Canned,208.8638,Small,Tier 1,Supermarket Type1,1997
5425,12.857645184135976,Regular,0.053930934,Snack Foods,185.3608,Medium,Tier 3,Supermarket Type3,1985
5426,17.1,Regular,0.07436116,Fruits and Vegetables,206.1638,Medium,Tier 3,Supermarket Type2,2009
5427,12.857645184135976,Regular,0.168901843,Dairy,43.4086,Small,Tier 1,Grocery Store,1985
5428,5.26,Regular,0.053930934,Breads,95.6068,Medium,Tier 2,Supermarket Type1,2002
5429,14.0,Regular,0.053930934,Snack Foods,54.064,Small,Tier 2,Supermarket Type1,2004
5430,7.575,Low Fat,0.055502454,Dairy,196.5768,Medium,Tier 2,Supermarket Type1,2002
5431,12.857645184135976,Low Fat,0.120663214,Canned,95.6778,Medium,Tier 3,Supermarket Type3,1985
5432,16.75,Regular,0.053930934,Canned,103.7674,Small,Tier 2,Supermarket Type1,2004
5433,9.3,Regular,0.053930934,Snack Foods,197.7084,Medium,Tier 2,Supermarket Type1,2007
5434,15.2,Low Fat,0.053930934,Meat,256.033,Medium,Tier 3,Grocery Store,1998
5435,8.6,Low Fat,0.053930934,Health and Hygiene,143.6154,Medium,Tier 2,Supermarket Type1,2007
5436,18.6,Regular,0.172446822,Meat,47.1376,Medium,Tier 2,Supermarket Type1,2007
5437,12.857645184135976,Low Fat,0.053930934,Household,42.4454,Medium,Tier 3,Supermarket Type3,1985
5438,9.5,Regular,0.053930934,Canned,79.596,Small,Tier 1,Supermarket Type1,1997
5439,15.0,Regular,0.054685839,Canned,60.2904,Medium,Tier 2,Supermarket Type1,2007
5440,6.465,Low Fat,0.124758619,Canned,264.1884,Medium,Tier 2,Supermarket Type1,2002
5441,18.5,Low Fat,0.053930934,Meat,88.9172,Medium,Tier 3,Supermarket Type2,2009
5442,6.715,Regular,0.121563385,Baking Goods,43.7454,Small,Tier 2,Supermarket Type1,2004
5443,14.15,Low Fat,0.053930934,Soft Drinks,41.5138,Medium,Tier 1,Supermarket Type1,1999
5444,12.857645184135976,Low Fat,0.053930934,Hard Drinks,171.7422,Medium,Tier 3,Supermarket Type3,1985
5445,13.5,Regular,0.21561193,Starchy Foods,98.6068,Medium,Tier 3,Grocery Store,1998
5446,17.6,Regular,0.053930934,Snack Foods,98.041,Medium,Tier 3,Supermarket Type2,2009
5447,19.85,Low Fat,0.054331235,Seafood,198.7768,Medium,Tier 2,Supermarket Type1,2007
5448,12.857645184135976,Regular,0.056338482,Canned,184.624,Small,Tier 1,Grocery Store,1985
5449,7.855,Regular,0.161516894,Baking Goods,37.0848,Small,Tier 2,Supermarket Type1,2004
5450,12.857645184135976,Regular,0.184359831,Snack Foods,172.6764,Small,Tier 1,Grocery Store,1985
5451,8.615,Low Fat,0.116484721,Fruits and Vegetables,94.1436,Medium,Tier 2,Supermarket Type1,2002
5452,7.405,Low Fat,0.053930934,Canned,89.9146,Medium,Tier 2,Supermarket Type1,2002
5453,12.857645184135976,Low Fat,0.136417078,Baking Goods,179.766,Small,Tier 1,Grocery Store,1985
5454,18.2,Low Fat,0.058707159,Household,220.5456,Medium,Tier 3,Supermarket Type2,2009
5455,9.3,Low Fat,0.074753743,Household,246.4802,Medium,Tier 3,Grocery Store,1998
5456,12.857645184135976,Low Fat,0.053930934,Baking Goods,93.3462,Medium,Tier 3,Supermarket Type3,1985
5457,21.25,Low Fat,0.053930934,Household,145.1102,Medium,Tier 2,Supermarket Type1,2002
5458,8.655,Regular,0.088693595,Snack Foods,122.5756,Medium,Tier 2,Supermarket Type1,2007
5459,11.8,Low Fat,0.053930934,Health and Hygiene,177.5686,Medium,Tier 3,Grocery Store,1998
5460,12.857645184135976,Low Fat,0.053930934,Fruits and Vegetables,148.705,Medium,Tier 3,Supermarket Type3,1985
5461,12.857645184135976,Low Fat,0.194874778,Others,110.2912,Small,Tier 1,Grocery Store,1985
5462,16.5,Low Fat,0.053930934,Household,180.9318,High,Tier 3,Supermarket Type1,1987
5463,12.6,Regular,0.053930934,Fruits and Vegetables,248.8092,Small,Tier 2,Supermarket Type1,2004
5464,12.857645184135976,Regular,0.07802465,Snack Foods,171.4422,Medium,Tier 3,Supermarket Type3,1985
5465,12.857645184135976,Low Fat,0.157190017,Health and Hygiene,156.8604,Small,Tier 1,Grocery Store,1985
5466,12.857645184135976,Regular,0.053930934,Breads,105.199,Medium,Tier 3,Supermarket Type3,1985
5467,15.5,Regular,0.156797787,Snack Foods,148.6418,High,Tier 3,Supermarket Type1,1987
5468,17.25,Low Fat,0.07325106,Canned,76.4986,Medium,Tier 2,Supermarket Type1,2007
5469,17.5,Low Fat,0.053930934,Snack Foods,253.7356,Medium,Tier 2,Supermarket Type1,2007
5470,16.0,Regular,0.065328932,Dairy,78.4986,Medium,Tier 3,Supermarket Type2,2009
5471,19.5,Low Fat,0.053930934,Household,53.7614,Medium,Tier 1,Supermarket Type1,1999
5472,9.27,Low Fat,0.062038986,Dairy,148.005,Medium,Tier 3,Supermarket Type2,2009
5473,18.25,Low Fat,0.075908374,Snack Foods,213.4218,High,Tier 3,Supermarket Type1,1987
5474,8.395,Low Fat,0.072383777,Hard Drinks,251.504,Medium,Tier 2,Supermarket Type1,2007
5475,9.8,Low Fat,0.053930934,Health and Hygiene,114.0492,High,Tier 3,Supermarket Type1,1987
5476,12.857645184135976,Low Fat,0.066351687,Meat,65.0826,Small,Tier 1,Grocery Store,1985
5477,7.27,Regular,0.053930934,Canned,92.4488,Medium,Tier 2,Supermarket Type1,2002
5478,17.6,Low Fat,0.053930934,Soft Drinks,162.7526,Medium,Tier 2,Supermarket Type1,2007
5479,13.0,Regular,0.053930934,Soft Drinks,174.1054,Medium,Tier 2,Supermarket Type1,2007
5480,8.75,Regular,0.074778547,Fruits and Vegetables,186.3556,Medium,Tier 2,Supermarket Type1,2002
5481,12.15,Low Fat,0.053930934,Household,114.715,Medium,Tier 2,Supermarket Type1,2002
5482,10.3,Low Fat,0.053930934,Health and Hygiene,154.663,High,Tier 3,Supermarket Type1,1987
5483,6.425,Low Fat,0.063432676,Breakfast,132.8626,Medium,Tier 3,Supermarket Type2,2009
5484,16.6,Low Fat,0.103406065,Fruits and Vegetables,116.4466,Medium,Tier 3,Supermarket Type2,2009
5485,12.857645184135976,Low Fat,0.126585095,Frozen Foods,122.4098,Small,Tier 1,Grocery Store,1985
5486,10.65,Low Fat,0.053930934,Others,165.8526,Medium,Tier 2,Supermarket Type1,2007
5487,19.6,Low Fat,0.053930934,Health and Hygiene,151.8024,Small,Tier 1,Supermarket Type1,1997
5488,16.0,Regular,0.106752081,Baking Goods,181.4634,Small,Tier 1,Supermarket Type1,1997
5489,8.89,Low Fat,0.053930934,Frozen Foods,99.3016,Medium,Tier 2,Supermarket Type1,2002
5490,20.25,Regular,0.102932246,Canned,93.212,Medium,Tier 2,Supermarket Type1,2002
5491,12.857645184135976,Low Fat,0.060888514,Household,130.1968,Medium,Tier 3,Supermarket Type3,1985
5492,5.175,Regular,0.053930934,Snack Foods,105.2622,Medium,Tier 2,Supermarket Type1,2007
5493,4.61,Low Fat,0.053930934,Hard Drinks,173.8396,Small,Tier 1,Supermarket Type1,1997
5494,12.857645184135976,Low Fat,0.053930934,Fruits and Vegetables,231.9642,Medium,Tier 3,Supermarket Type3,1985
5495,11.395,Low Fat,0.053930934,Health and Hygiene,49.4034,Medium,Tier 3,Supermarket Type2,2009
5496,17.7,Low Fat,0.116520447,Snack Foods,186.0266,Small,Tier 2,Supermarket Type1,2004
5497,18.0,Low Fat,0.053930934,Health and Hygiene,159.2604,Small,Tier 2,Supermarket Type1,2004
5498,19.7,Regular,0.053930934,Meat,104.599,Medium,Tier 3,Supermarket Type2,2009
5499,5.925,Regular,0.097012989,Dairy,42.9086,Medium,Tier 2,Supermarket Type1,2007
5500,12.857645184135976,Low Fat,0.17514326,Fruits and Vegetables,222.3772,Medium,Tier 3,Supermarket Type3,1985
5501,10.65,Low Fat,0.053930934,Others,163.9526,Medium,Tier 2,Supermarket Type1,2002
5502,14.8,Low Fat,0.053930934,Health and Hygiene,193.0794,Small,Tier 2,Supermarket Type1,2004
5503,15.1,Low Fat,0.076229769,Baking Goods,90.483,Medium,Tier 2,Supermarket Type1,2002
5504,13.5,Regular,0.053930934,Dairy,57.8562,Medium,Tier 1,Supermarket Type1,1999
5505,16.7,Low Fat,0.053930934,Dairy,113.1886,Medium,Tier 2,Supermarket Type1,2007
5506,13.35,Low Fat,0.053930934,Breads,217.6166,Medium,Tier 3,Supermarket Type2,2009
5507,10.195,Low Fat,0.053930934,Snack Foods,147.2076,Medium,Tier 3,Grocery Store,1998
5508,15.7,Low Fat,0.05610384,Health and Hygiene,153.5024,Medium,Tier 2,Supermarket Type1,2002
5509,13.15,Low Fat,0.061381589,Frozen Foods,179.9976,Medium,Tier 3,Grocery Store,1998
5510,13.15,Low Fat,0.053930934,Fruits and Vegetables,160.192,Small,Tier 1,Supermarket Type1,1997
5511,12.1,Low Fat,0.053930934,Fruits and Vegetables,180.0002,High,Tier 3,Supermarket Type1,1987
5512,12.8,Low Fat,0.070012633,Starchy Foods,262.8252,Medium,Tier 2,Supermarket Type1,2007
5513,12.857645184135976,Low Fat,0.053930934,Household,59.6562,Medium,Tier 3,Supermarket Type3,1985
5514,4.805,Regular,0.053930934,Dairy,125.5704,Small,Tier 1,Supermarket Type1,1997
5515,18.75,Low Fat,0.052040915,Health and Hygiene,105.728,Small,Tier 1,Supermarket Type1,1997
5516,7.6,Regular,0.142292265,Starchy Foods,171.3448,High,Tier 3,Supermarket Type1,1987
5517,9.5,Regular,0.132521929,Frozen Foods,228.6668,Small,Tier 2,Supermarket Type1,2004
5518,16.7,Regular,0.061122656,Baking Goods,100.0384,Medium,Tier 3,Supermarket Type2,2009
5519,5.26,Regular,0.053930934,Baking Goods,165.4868,Medium,Tier 3,Supermarket Type2,2009
5520,15.6,Regular,0.053930934,Snack Foods,112.4518,Small,Tier 1,Supermarket Type1,1997
5521,13.65,Regular,0.080573371,Frozen Foods,260.1936,High,Tier 3,Supermarket Type1,1987
5522,12.85,Low Fat,0.121972274,Snack Foods,43.1428,Medium,Tier 2,Supermarket Type1,2002
5523,12.6,Low Fat,0.087436672,Fruits and Vegetables,109.9228,Small,Tier 2,Supermarket Type1,2004
5524,12.857645184135976,Low Fat,0.136119549,Fruits and Vegetables,94.1094,Small,Tier 1,Grocery Store,1985
5525,17.75,Low Fat,0.073396761,Seafood,35.1216,Small,Tier 2,Supermarket Type1,2004
5526,14.8,Regular,0.073468631,Breads,110.857,Medium,Tier 3,Grocery Store,1998
5527,18.25,Low Fat,0.075132353,Snack Foods,125.9046,High,Tier 3,Supermarket Type1,1987
5528,14.65,Low Fat,0.120624771,Household,261.7594,Medium,Tier 3,Grocery Store,1998
5529,16.5,Regular,0.110888167,Breakfast,181.6292,Medium,Tier 3,Grocery Store,1998
5530,18.75,Low Fat,0.052252908,Health and Hygiene,105.728,Medium,Tier 3,Supermarket Type2,2009
5531,10.5,Low Fat,0.053930934,Soft Drinks,188.424,Small,Tier 2,Supermarket Type1,2004
5532,15.35,Low Fat,0.073397129,Soft Drinks,91.912,Medium,Tier 1,Supermarket Type1,1999
5533,14.1,Low Fat,0.067011609,Snack Foods,197.1084,Medium,Tier 2,Supermarket Type1,2002
5534,8.27,Low Fat,0.053930934,Health and Hygiene,239.088,Medium,Tier 3,Grocery Store,1998
5535,12.15,Regular,0.132621594,Fruits and Vegetables,190.1872,Medium,Tier 3,Supermarket Type2,2009
5536,12.857645184135976,Low Fat,0.053930934,Breads,87.6856,Medium,Tier 3,Supermarket Type3,1985
5537,8.895,Low Fat,0.105110692,Dairy,41.1138,Small,Tier 1,Supermarket Type1,1997
5538,14.0,Regular,0.053930934,Dairy,145.4786,Medium,Tier 1,Supermarket Type1,1999
5539,18.2,Regular,0.053930934,Fruits and Vegetables,56.8904,Medium,Tier 2,Supermarket Type1,2002
5540,17.85,Low Fat,0.052176861,Snack Foods,122.8072,Small,Tier 1,Supermarket Type1,1997
5541,17.1,Low Fat,0.06725846,Household,115.186,Medium,Tier 1,Supermarket Type1,1999
5542,9.8,Regular,0.053930934,Meat,248.5408,Medium,Tier 3,Grocery Store,1998
5543,9.6,Low Fat,0.085085743,Baking Goods,105.128,Medium,Tier 1,Supermarket Type1,1999
5544,13.5,Low Fat,0.12163321,Household,161.692,Medium,Tier 3,Grocery Store,1998
5545,17.5,Low Fat,0.098102581,Soft Drinks,172.9738,Medium,Tier 2,Supermarket Type1,2002
5546,12.857645184135976,Low Fat,0.053930934,Canned,115.515,Medium,Tier 3,Supermarket Type3,1985
5547,7.945,Low Fat,0.053930934,Snack Foods,163.521,Medium,Tier 2,Supermarket Type1,2007
5548,12.857645184135976,Low Fat,0.053930934,Frozen Foods,96.7384,Medium,Tier 3,Supermarket Type3,1985
5549,5.765,Low Fat,0.072238195,Frozen Foods,120.0098,High,Tier 3,Supermarket Type1,1987
5550,14.1,Low Fat,0.08849163,Dairy,231.1668,Medium,Tier 2,Supermarket Type1,2007
5551,20.7,Low Fat,0.170500183,Canned,184.1266,Medium,Tier 3,Supermarket Type2,2009
5552,10.6,Low Fat,0.053930934,Breads,42.8454,Medium,Tier 3,Supermarket Type2,2009
5553,9.3,Low Fat,0.053930934,Household,245.1802,Medium,Tier 1,Supermarket Type1,1999
